Date,BIRD ID,Weight
25/02/2016,4H-68709,40.26
25/02/2016,4H-68708,47.89
25/02/2016,4H-55359,39.09
25/02/2016,4H-55315,46.8
25/02/2016,4H-55353,39.82
25/02/2016,4H-55301,46.63
25/02/2016,4H-55034,45.25
25/02/2016,4H-55064,40.63
25/02/2016,4H-68674,44.5
25/02/2016,4H-68722,45.01
25/02/2016,4H-55090,41.94
25/02/2016,4H-39154,44.55
25/02/2016,4H-48800,47.18
25/02/2016,4H-68609,38.59
25/02/2016,4H-55066,43.47
25/02/2016,4H-55308,44.34
25/02/2016,4H-55065,41.96
25/02/2016,4H-68707,46.47
25/02/2016,4H-55360,39.18
25/02/2016,4H-68710,45.49
25/02/2016,4H-39179,
25/02/2016,4H-55359,37.62
26/02/2016,4H-55312,43.86
26/02/2016,4H-55034,45.81
29/02/2016,4H-55343,39.4
29/02/2016,4H-39160,44.14
29/02/2016,4H-68723,45.45
02/03/2016,4H-55343,41.8
02/03/2016,4H-68631,34.82
02/03/2016,4H-68631,47.64
02/03/2016,4H-55271,44.94
02/03/2016,4H-55382,42.51
02/03/2016,4H-68680,
02/03/2016,4H-68682,40.78
26/02/2016,4H-55301,45.86
26/02/2016,4H-48963,43.74
26/02/2016,4H-68720,48.85
26/02/2016,4H-68696,43.04
26/02/2016,4H-68703,38.45
26/02/2016,4H-55218,47.54
26/02/2016,4H-55229,41.93
28/02/2016,4H-68659,45.54
28/02/2016,4H-55100,43.34
28/02/2016,4H-68655,41.07
28/02/2016,4H-55301,44.56
28/02/2016,4H-48858,38.09
28/02/2016,4H-55353,38.77
28/02/2016,4H-55218,47.09
28/02/2016,4H-55079,41.74
05/03/2016,4H-39160,44.57
05/03/2016,4H-55059,40.27
07/03/2016,4H-55125,46.74
07/03/2016,4H-68644,42.25
07/03/2016,4H-55361,47.6
07/03/2016,4H-55393,44.07
07/03/2016,4H-55362,46.45
07/03/2016,NA,
07/03/2016,4H-55066,
13/03/2016,4H-68774,41.78
13/03/2016,4H-55100,45.66
13/03/2016,4H-55339,42.35
13/03/2016,4H-48997,45.84
16/03/2016,4H-68721,46.91
16/03/2016,4H-55075,44.64
16/03/2016,4H-68618,
16/03/2016,4H-55350,
16/03/2016,4H-48955,64.08
16/03/2016,4H-54951,44.12
16/03/2016,4H-55356,43.64
16/03/2016,4H-68775,47.33
16/03/2016,4H-68776,38.58
17/03/2016,4H-68619,40.57
17/03/2016,4H-48971,49.85
17/03/2016,4H-68624,45.52
17/03/2016,4H-48932,44.26
17/03/2016,4H-48955,
17/03/2016,4H-54951,
17/03/2016,4H-55075,
17/03/2016,4H-68618,
17/03/2016,4H-68721,
17/03/2016,4H-55350,
22/03/2016,4H-54912,41.02
22/03/2016,4H-48896,46.1
22/03/2016,4H-55090,41.65
22/03/2016,4H-55091,38.13
22/03/2016,4H-39154,42.92
22/03/2016,4H-55327,40.08
22/03/2016,4H-55330,40.97
22/03/2016,4H-39145,41.42
22/03/2016,4H-68640,42.11
22/03/2016,4H-48809,
22/03/2016,4H-55075,
22/03/2016,4H-54955,35.77
22/03/2016,4H-68777,
22/03/2016,4H-68719,38.41
22/03/2016,4H-68778,42.33
26/03/2016,4H-48744,48.74
26/03/2016,4H-55085,46.18
26/03/2016,4H-55296,52.37
26/03/2016,4H-48728,45.69
26/03/2016,4H-68713,43.12
26/03/2016,4H-55335,41.75
26/03/2016,4H-55332,47.18
26/03/2016,4H-55360,41.75
26/03/2016,4H-55359,41.39
26/03/2016,4H-55308,46.53
26/03/2016,4H-48963,43.84
26/03/2016,4H-68696,44.4
27/03/2016,4H-68621,
27/03/2016,4H-68720,49.69
29/03/2016,4H-54984,41.93
29/03/2016,4H-55095,44.97
29/03/2016,4H-48849,44.05
30/03/2016,4H-55100,47.51
30/03/2016,4H-55317,43.06
30/03/2016,4H-68752,43.9
30/03/2016,4H-48756,43.27
30/03/2016,4H-55322,49.44
05/04/2016,4H-55069,
05/04/2016,4H-48765,45.69
05/04/2016,4H-68718,52.47
05/04/2016,4H-55357,41.72
05/04/2016,4H-68731,47.22
05/04/2016,4H-55001,41.55
05/04/2016,4H-55295,47.18
05/04/2016,4H-39182,48.16
01/04/2016,4H-68704,43.04
01/04/2016,4H-68706,41.07
01/04/2016,NO LEG,32.97
01/04/2016,4H-55343,41.95
01/04/2016,4H-48721,45.88
01/04/2016,NO LEG,45.92
01/04/2016,4H-68699,48.13
01/04/2016,4H-55069,48.51
01/04/2016,4H-55270,49.19
01/04/2016,4H-55340,48.27
01/04/2016,4H-55077,49.98
01/04/2016,4H-68695,51.84
01/04/2016,4H-68725,46.32
02/04/2016,4H-68604,44.41
02/04/2016,4H-55355,46.74
08/04/2016,4H-68607,42.33
08/04/2016,4H-55032,48.59
08/04/2016,4H-55043,48.35
08/04/2016,4H-68774,43.07
08/04/2016,4H-48779,45.07
08/04/2016,4H-68705,46.56
11/04/2016,4H-55218,52.73
11/04/2016,4H-54906,58.51
11/04/2016,4H-68703,41.87
11/04/2016,4H-55062,46.09
11/04/2016,4H-68642,44.15
11/04/2016,4H-48826,48.48
11/04/2016,4H-55346,41.19
11/04/2016,4H-68652,41.27
11/04/2016,4H-55066,44.77
11/04/2016,4H-55341,48.73
11/04/2016,4H-39172,44.48
11/04/2016,4H-48828,44.74
11/04/2016,4H-48800,49.37
11/04/2016,4H-55315,46.51
11/04/2016,4H-55312,44.15
12/04/2016,4H-68715,41.12
12/04/2016,4H-55359,43.11
12/04/2016,4H-55065,46.87
12/04/2016,4H-55308,49.07
12/04/2016,4H-55360,44.27
12/04/2016,4H-39179,49.5
12/04/2016,4H-68708,51
12/04/2016,4H-68608,46.85
12/04/2016,4H-55033,
12/04/2016,4H-55168,42.99
12/04/2016,4H-68624,46.96
12/04/2016,4H-48932,47.12
12/04/2016,4H-55318,48.13
12/04/2016,4H-55081,45.7
12/04/2016,4H-39182,48.92
12/04/2016,4H-48923,40.3
13/04/2016,4H-68722,49.69
13/04/2016,4H-55064,45
13/04/2016,4H-68674,46.97
13/04/2016,4H-39158,46.34
13/04/2016,4H-68701,45.28
13/04/2016,4H-55101,47.35
13/04/2016,4H-48945,44.92
13/04/2016,4H-55348,40.21
13/04/2016,4H-55338,47.96
13/04/2016,4H-48950,51
13/04/2016,4H-68640,45.09
13/04/2016,4H-48809,42.71
13/04/2016,4H-39195,42.22
15/04/2016,4H-68634,47.3
15/04/2016,4H-55052,48.42
15/04/2016,4H-68605,44.59
15/04/2016,4H-54957,44.88
15/04/2016,4H-55057,46.2
15/04/2016,4H-68711,41.2
15/04/2016,4H-68610,40
15/04/2016,4H-68635,45.84
15/04/2016,4H-39194,44.4
15/04/2016,4H-48935,44.16
15/04/2016,4H-68616,41.92
15/04/2016,4H-48722,45.81
15/04/2016,4H-68626,42.23
28/04/2016,4H-68704,
28/04/2016,4H-68704,
28/04/2016,4H-55050,
28/04/2016,4H-68659,52.73
28/04/2016,4H-68636,41.17
28/04/2016,4H-55302,51.79
28/04/2016,4H-55301,48.1
28/04/2016,4H-55034,46.51
28/04/2016,4H-48726,49.27
28/04/2016,4H-55088,48.58
28/04/2016,4H-68702,46.64
28/04/2016,4H-55328,43.88
30/04/2016,4H-68698,46.5
30/04/2016,4H-68614,48.4
04/05/2016,4H-55061,43.31
04/05/2016,4H-68698,45.31
04/05/2016,4H-55066,46.65
04/05/2016,4H-68615,42.23
04/05/2016,4H-68614,47.94
05/05/2016,4H-48955,49.3
05/05/2016,4H-55075,46.93
05/05/2016,4H-68619,42.86
05/05/2016,4H-55350,49
05/05/2016,4H-68618,45.17
05/05/2016,4H-68721,45.88
10/05/2016,4H-39154,49.03
10/05/2016,4H-55090,45.82
10/05/2016,4H-55091,42.55
10/05/2016,4H-48896,50.2
10/05/2016,4H-48971,52.12
10/05/2016,4H-68703,43.24
11/05/2016,ZZWW,50.56
11/05/2016,4H-55362,51.17
11/05/2016,4H-68644,44.74
11/05/2016,4H-55125,47.56
11/05/2016,4H-55361,51
11/05/2016,4H-68758,46.99
11/05/2016,4H-55060,48.71
11/05/2016,4H-39197,45.89
11/05/2016,4H-68651,42.53
